"qualityReportID","measureRepID","sampleID","measureSetRepID","qualityFlag","severity","lastEdited","notes"
"noConcern o.12.01.21covN22499","o.12.01.21covN22499",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.01.21nPPMoV2500","o.12.01.21nPPMoV2500",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.02.21covN12501","o.12.02.21covN12501",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.02.21covN12502","o.12.02.21covN12502",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.02.21covN22503","o.12.02.21covN22503",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.02.21covN22504","o.12.02.21covN22504",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.02.21nPPMoV2505","o.12.02.21nPPMoV2505",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.03.21covN12506","o.12.03.21covN12506",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.03.21covN12507","o.12.03.21covN12507",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.03.21covN22508","o.12.03.21covN22508",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.03.21covN22509","o.12.03.21covN22509",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.03.21nPPMoV2510","o.12.03.21nPPMoV2510",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.03.21var_delta2511","o.12.03.21var_delta2511",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.03.21var_delta2512","o.12.03.21var_delta2512",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.03.21varC2811T2513","o.12.03.21varC2811T2513",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.03.21varC2811T2514","o.12.03.21varC2811T2514",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.04.21covN12515","o.12.04.21covN12515",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.04.21covN12516","o.12.04.21covN12516",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.04.21covN22517","o.12.04.21covN22517",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.04.21covN22518","o.12.04.21covN22518",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.04.21nPPMoV2519","o.12.04.21nPPMoV2519",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.04.21varC2811T2520","o.12.04.21varC2811T2520",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.04.21varC2811T2521","o.12.04.21varC2811T2521",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.05.21covN12522","o.12.05.21covN12522",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.05.21covN12523","o.12.05.21covN12523",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.05.21covN22524","o.12.05.21covN22524",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.05.21covN22525","o.12.05.21covN22525",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.05.21nPPMoV2526","o.12.05.21nPPMoV2526",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.05.21var_delta2527","o.12.05.21var_delta2527",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.05.21var_delta2528","o.12.05.21var_delta2528",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.05.21varC2811T2529","o.12.05.21varC2811T2529",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.05.21varC2811T2530","o.12.05.21varC2811T2530",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.06.21covN12531","o.12.06.21covN12531",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.06.21covN12532","o.12.06.21covN12532",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.06.21covN22533","o.12.06.21covN22533",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.06.21covN22534","o.12.06.21covN22534",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.06.21nPPMoV2535","o.12.06.21nPPMoV2535",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.06.21varC2811T2536","o.12.06.21varC2811T2536",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.06.21varC2811T2537","o.12.06.21varC2811T2537",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.07.21covN12538","o.12.07.21covN12538",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.07.21covN12539","o.12.07.21covN12539",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.07.21covN22540","o.12.07.21covN22540",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.07.21covN22541","o.12.07.21covN22541",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.07.21nPPMoV2542","o.12.07.21nPPMoV2542",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.07.21var_delta2543","o.12.07.21var_delta2543",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.07.21var_delta2544","o.12.07.21var_delta2544",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.07.21varC2811T2545","o.12.07.21varC2811T2545",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.07.21varC2811T2546","o.12.07.21varC2811T2546",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.08.21covN12547","o.12.08.21covN12547",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.08.21covN12548","o.12.08.21covN12548",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.08.21covN22549","o.12.08.21covN22549",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.08.21covN22550","o.12.08.21covN22550",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.08.21nPPMoV2551","o.12.08.21nPPMoV2551",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.08.21var_delta2552","o.12.08.21var_delta2552",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.08.21var_delta2553","o.12.08.21var_delta2553",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.08.21varC2811T2554","o.12.08.21varC2811T2554",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.08.21varC2811T2555","o.12.08.21varC2811T2555",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.09.21covN12556","o.12.09.21covN12556",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.09.21covN12557","o.12.09.21covN12557",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.09.21covN22558","o.12.09.21covN22558",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.09.21covN22559","o.12.09.21covN22559",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.09.21nPPMoV2560","o.12.09.21nPPMoV2560",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.09.21var_delta2561","o.12.09.21var_delta2561",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.09.21var_delta2562","o.12.09.21var_delta2562",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.09.21varC2811T2563","o.12.09.21varC2811T2563",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.09.21varC2811T2564","o.12.09.21varC2811T2564",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.10.21covN12565","o.12.10.21covN12565",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.10.21covN12566","o.12.10.21covN12566",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.10.21covN22567","o.12.10.21covN22567",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.10.21covN22568","o.12.10.21covN22568",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.10.21nPPMoV2569","o.12.10.21nPPMoV2569",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.10.21var_delta2570","o.12.10.21var_delta2570",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.10.21var_delta2571","o.12.10.21var_delta2571",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.10.21varC2811T2572","o.12.10.21varC2811T2572",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.10.21varC2811T2573","o.12.10.21varC2811T2573",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.11.21covN12574","o.12.11.21covN12574",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.11.21covN12575","o.12.11.21covN12575",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.11.21covN22576","o.12.11.21covN22576",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.11.21covN22577","o.12.11.21covN22577",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.11.21nPPMoV2578","o.12.11.21nPPMoV2578",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.11.21var_delta2579","o.12.11.21var_delta2579",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.11.21var_delta2580","o.12.11.21var_delta2580",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.11.21varC2811T2581","o.12.11.21varC2811T2581",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.11.21varC2811T2582","o.12.11.21varC2811T2582",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.12.21covN12583","o.12.12.21covN12583",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.12.21covN12584","o.12.12.21covN12584",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.12.21covN22585","o.12.12.21covN22585",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.12.21covN22586","o.12.12.21covN22586",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.12.21nPPMoV2587","o.12.12.21nPPMoV2587",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.12.21var_delta2588","o.12.12.21var_delta2588",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.12.21var_delta2589","o.12.12.21var_delta2589",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.13.21covN12590","o.12.13.21covN12590",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.13.21covN12591","o.12.13.21covN12591",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.13.21covN22592","o.12.13.21covN22592",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.13.21covN22593","o.12.13.21covN22593",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.13.21nPPMoV2594","o.12.13.21nPPMoV2594",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.13.21var_delta2595","o.12.13.21var_delta2595",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.13.21var_delta2596","o.12.13.21var_delta2596",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.13.21varC2811T2597","o.12.13.21varC2811T2597",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.13.21varC2811T2598","o.12.13.21varC2811T2598",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.14.21covN12599","o.12.14.21covN12599",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.14.21covN12600","o.12.14.21covN12600",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.14.21covN22601","o.12.14.21covN22601",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.14.21covN22602","o.12.14.21covN22602",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.14.21nPPMoV2603","o.12.14.21nPPMoV2603",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.14.21var_delta2604","o.12.14.21var_delta2604",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.14.21var_delta2605","o.12.14.21var_delta2605",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.14.21varC2811T2606","o.12.14.21varC2811T2606",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.14.21varC2811T2607","o.12.14.21varC2811T2607",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.15.21covN12608","o.12.15.21covN12608",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.15.21covN12609","o.12.15.21covN12609",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.15.21covN22610","o.12.15.21covN22610",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.15.21covN22611","o.12.15.21covN22611",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.15.21nPPMoV2612","o.12.15.21nPPMoV2612",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.15.21var_delta2613","o.12.15.21var_delta2613",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.15.21var_delta2614","o.12.15.21var_delta2614",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.15.21varC2811T2615","o.12.15.21varC2811T2615",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.15.21varC2811T2616","o.12.15.21varC2811T2616",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.16.21covN12617","o.12.16.21covN12617",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.16.21covN12618","o.12.16.21covN12618",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.16.21covN22619","o.12.16.21covN22619",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.16.21covN22620","o.12.16.21covN22620",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.16.21nPPMoV2621","o.12.16.21nPPMoV2621",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.16.21var_delta2622","o.12.16.21var_delta2622",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.16.21var_delta2623","o.12.16.21var_delta2623",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.16.21varC2811T2624","o.12.16.21varC2811T2624",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.16.21varC2811T2625","o.12.16.21varC2811T2625",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.17.21covN12626","o.12.17.21covN12626",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.17.21covN12627","o.12.17.21covN12627",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.17.21covN22628","o.12.17.21covN22628",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.17.21covN22629","o.12.17.21covN22629",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.17.21nPPMoV2630","o.12.17.21nPPMoV2630",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.17.21var_delta2631","o.12.17.21var_delta2631",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.17.21var_delta2632","o.12.17.21var_delta2632",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.17.21varC2811T2633","o.12.17.21varC2811T2633",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.17.21varC2811T2634","o.12.17.21varC2811T2634",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.18.21covN12635","o.12.18.21covN12635",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.18.21covN12636","o.12.18.21covN12636",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.18.21covN22637","o.12.18.21covN22637",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.18.21covN22638","o.12.18.21covN22638",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.18.21nPPMoV2639","o.12.18.21nPPMoV2639",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.18.21var_delta2640","o.12.18.21var_delta2640",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.18.21var_delta2641","o.12.18.21var_delta2641",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.18.21varC2811T2642","o.12.18.21varC2811T2642",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.18.21varC2811T2643","o.12.18.21varC2811T2643",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.19.21covN12644","o.12.19.21covN12644",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.19.21covN12645","o.12.19.21covN12645",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.19.21covN22646","o.12.19.21covN22646",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.19.21covN22647","o.12.19.21covN22647",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.19.21nPPMoV2648","o.12.19.21nPPMoV2648",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.19.21var_delta2649","o.12.19.21var_delta2649",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.19.21var_delta2650","o.12.19.21var_delta2650",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.19.21varC2811T2651","o.12.19.21varC2811T2651",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.19.21varC2811T2652","o.12.19.21varC2811T2652",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.20.21covN12653","o.12.20.21covN12653",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.20.21covN12654","o.12.20.21covN12654",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.20.21covN22655","o.12.20.21covN22655",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.20.21covN22656","o.12.20.21covN22656",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.20.21nPPMoV2657","o.12.20.21nPPMoV2657",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.21.21covN12658","o.12.21.21covN12658",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.21.21covN12659","o.12.21.21covN12659",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.21.21covN22660","o.12.21.21covN22660",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.21.21covN22661","o.12.21.21covN22661",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.21.21nPPMoV2662","o.12.21.21nPPMoV2662",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.23.21covN12663","o.12.23.21covN12663",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.23.21covN12664","o.12.23.21covN12664",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.23.21covN22665","o.12.23.21covN22665",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.23.21covN22666","o.12.23.21covN22666",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.23.21nPPMoV2667","o.12.23.21nPPMoV2667",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.24.21covN12668","o.12.24.21covN12668",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.24.21covN12669","o.12.24.21covN12669",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.24.21covN22670","o.12.24.21covN22670",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.24.21covN22671","o.12.24.21covN22671",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.24.21nPPMoV2672","o.12.24.21nPPMoV2672",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.25.21covN12673","o.12.25.21covN12673",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.25.21covN12674","o.12.25.21covN12674",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.25.21covN22675","o.12.25.21covN22675",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.25.21covN22676","o.12.25.21covN22676",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.25.21nPPMoV2677","o.12.25.21nPPMoV2677",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.26.21covN12678","o.12.26.21covN12678",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.26.21covN12679","o.12.26.21covN12679",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.26.21covN22680","o.12.26.21covN22680",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.26.21covN22681","o.12.26.21covN22681",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.26.21nPPMoV2682","o.12.26.21nPPMoV2682",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.27.21covN12683","o.12.27.21covN12683",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.27.21covN12684","o.12.27.21covN12684",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.27.21covN22685","o.12.27.21covN22685",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.27.21covN22686","o.12.27.21covN22686",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.27.21nPPMoV2687","o.12.27.21nPPMoV2687",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.28.21covN12688","o.12.28.21covN12688",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.28.21covN12689","o.12.28.21covN12689",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.28.21covN22690","o.12.28.21covN22690",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.28.21covN22691","o.12.28.21covN22691",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.28.21nPPMoV2692","o.12.28.21nPPMoV2692",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.29.21covN12693","o.12.29.21covN12693",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.29.21covN12694","o.12.29.21covN12694",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.29.21covN22695","o.12.29.21covN22695",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.29.21covN22696","o.12.29.21covN22696",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.29.21nPPMoV2697","o.12.29.21nPPMoV2697",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.30.21covN12698","o.12.30.21covN12698",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.30.21covN12699","o.12.30.21covN12699",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.30.21covN22700","o.12.30.21covN22700",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.30.21covN22701","o.12.30.21covN22701",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.30.21nPPMoV2702","o.12.30.21nPPMoV2702",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.31.21covN12703","o.12.31.21covN12703",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.31.21covN12704","o.12.31.21covN12704",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.31.21covN22705","o.12.31.21covN22705",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.31.21covN22706","o.12.31.21covN22706",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.31.21nPPMoV2707","o.12.31.21nPPMoV2707",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.01.22covN12708","o.01.01.22covN12708",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.01.22covN12709","o.01.01.22covN12709",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.01.22covN22710","o.01.01.22covN22710",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.01.22covN22711","o.01.01.22covN22711",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.01.22nPPMoV2712","o.01.01.22nPPMoV2712",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.02.22covN12713","o.01.02.22covN12713",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.02.22covN12714","o.01.02.22covN12714",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.02.22covN22715","o.01.02.22covN22715",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.02.22covN22716","o.01.02.22covN22716",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.02.22nPPMoV2717","o.01.02.22nPPMoV2717",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.03.22covN12718","o.01.03.22covN12718",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.03.22covN12719","o.01.03.22covN12719",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.03.22covN22720","o.01.03.22covN22720",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.03.22covN22721","o.01.03.22covN22721",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.03.22nPPMoV2722","o.01.03.22nPPMoV2722",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.04.22covN12723","o.01.04.22covN12723",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.04.22covN12724","o.01.04.22covN12724",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.04.22covN22725","o.01.04.22covN22725",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.04.22covN22726","o.01.04.22covN22726",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.04.22nPPMoV2727","o.01.04.22nPPMoV2727",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.05.22covN12728","o.01.05.22covN12728",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.05.22covN12729","o.01.05.22covN12729",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.05.22covN22730","o.01.05.22covN22730",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.05.22covN22731","o.01.05.22covN22731",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.05.22nPPMoV2732","o.01.05.22nPPMoV2732",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.06.22covN12733","o.01.06.22covN12733",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.06.22covN12734","o.01.06.22covN12734",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.06.22covN22735","o.01.06.22covN22735",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.06.22covN22736","o.01.06.22covN22736",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.06.22nPPMoV2737","o.01.06.22nPPMoV2737",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.07.22covN12738","o.01.07.22covN12738",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.07.22covN12739","o.01.07.22covN12739",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.07.22covN22740","o.01.07.22covN22740",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.07.22covN22741","o.01.07.22covN22741",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.07.22nPPMoV2742","o.01.07.22nPPMoV2742",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.08.22covN12743","o.01.08.22covN12743",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.08.22covN12744","o.01.08.22covN12744",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.08.22covN22745","o.01.08.22covN22745",NA,NA,"noConcern",NA,2024-02-05,NA
